,price,year,dong,area,region_code,region_name,per_price
0,"60,000",2017,필운동,59.85,11110,서울특별시 종로구,1002.5062656641604
1,"112,000",2017,사직동,146.92,11110,서울특별시 종로구,762.3196297304656
2,"125,000",2017,사직동,159.01,11110,서울특별시 종로구,786.1140808754167
3,"95,500",2017,사직동,126.34,11110,서울특별시 종로구,755.8967864492639
4,"51,500",2017,당주동,93.36,11110,서울특별시 종로구,551.6281062553556
5,"130,000",2017,내수동,140.78,11110,서울특별시 종로구,923.4266230998721
6,"28,500",2017,익선동,48.54,11110,서울특별시 종로구,587.1446229913473
7,"54,000",2017,인의동,84.98,11110,서울특별시 종로구,635.4436337961873
8,"34,800",2017,효제동,35.8451,11110,서울특별시 종로구,970.8439926238174
9,"66,400",2017,명륜2가,84.9,11110,서울특별시 종로구,782.0965842167255
10,"33,500",2017,창신동,98.91,11110,서울특별시 종로구,338.69173996562535
11,"43,500",2017,창신동,59.95,11110,서울특별시 종로구,725.604670558799
12,"53,000",2017,창신동,84.81,11110,서울특별시 종로구,624.926305860158
13,"10,100",2017,창신동,41.96,11110,서울특별시 종로구,240.70543374642517
14,"33,500",2017,창신동,54.7,11110,서울특별시 종로구,612.4314442413163
15,"38,800",2017,창신동,54.7,11110,서울특별시 종로구,709.3235831809872
16,"32,000",2017,창신동,54.7,11110,서울특별시 종로구,585.0091407678244
17,"58,000",2017,창신동,84.9,11110,서울특별시 종로구,683.1566548881036
18,"25,000",2017,창신동,59.04,11110,서울특별시 종로구,423.4417344173442
19,"30,800",2017,창신동,54.7,11110,서울특별시 종로구,563.071297989031
20,"35,300",2017,숭인동,80.85,11110,서울특별시 종로구,436.6110080395795
21,"12,500",2017,숭인동,15.855,11110,서울특별시 종로구,788.3948281299274
22,"13,500",2017,숭인동,17.811,11110,서울특별시 종로구,757.9585649317837
23,"49,500",2017,숭인동,59.92,11110,서울특별시 종로구,826.101468624833
24,"68,000",2017,숭인동,84.9478,11110,서울특별시 종로구,800.4915960154353
25,"11,600",2017,숭인동,12.08,11110,서울특별시 종로구,960.2649006622516
26,"63,900",2017,숭인동,114.67,11110,서울특별시 종로구,557.2512426964332
27,"73,300",2017,숭인동,111.73,11110,서울특별시 종로구,656.0458247561085
28,"53,500",2017,숭인동,59.9426,11110,서울특별시 종로구,892.5205112891333
29,"44,000",2017,교북동,59.98,11110,서울특별시 종로구,733.5778592864289
30,"50,000",2017,평창동,84.21,11110,서울특별시 종로구,593.7537109606935
31,"72,000",2017,평창동,175.81,11110,서울특별시 종로구,409.5330185996246
32,"46,000",2017,평창동,84.93,11110,서울특별시 종로구,541.6225126574826
33,"47,984",2017,무악동,60,11110,서울특별시 종로구,799.7333333333333
34,"76,300",2017,무악동,84.858,11110,서울특별시 종로구,899.1491668434326
35,"50,000",2017,무악동,59.993,11110,서울특별시 종로구,833.4305668994716
36,"89,000",2017,무악동,114.931,11110,서울특별시 종로구,774.377670080309
37,"83,000",2017,무악동,114.931,11110,서울특별시 종로구,722.1724338951198
38,"65,490",2017,무악동,84.92,11110,서울특별시 종로구,771.1964201601508
39,"69,800",2017,무악동,84.2427,11110,서울특별시 종로구,828.558438891441
40,"63,990",2017,무악동,84.92,11110,서울특별시 종로구,753.5327366933584
41,"65,490",2017,무악동,84.92,11110,서울특별시 종로구,771.1964201601508
42,"70,000",2017,무악동,84.0284,11110,서울특별시 종로구,833.0516825263838
43,"64,490",2017,무악동,84.92,11110,서울특별시 종로구,759.4206311822892
44,"64,600",2017,무악동,84.92,11110,서울특별시 종로구,760.715967969854
45,"105,000",2017,남대문로5가,126.78,11140,서울특별시 중구,828.2063416942735
46,"130,000",2017,회현동1가,133.98,11140,서울특별시 중구,970.2940737423497
47,"58,500",2017,회현동1가,44.99,11140,서울특별시 중구,1300.288953100689
48,"94,000",2017,회현동1가,113.46,11140,서울특별시 중구,828.4858099770845
49,"152,500",2017,회현동2가,177,11140,서울특별시 중구,861.5819209039548
50,"95,000",2017,충무로4가,135.533,11140,서울특별시 중구,700.936303335719
51,"29,000",2017,묵정동,52.46,11140,서울특별시 중구,552.8021349599695
52,"65,000",2017,신당동,114.88,11140,서울특별시 중구,565.8077994428969
53,"46,700",2017,신당동,83.97,11140,서울특별시 중구,556.151006311778
54,"59,800",2017,신당동,121.14,11140,서울특별시 중구,493.6437180122173
55,"105,000",2017,신당동,118.31,11140,서울특별시 중구,887.4989434536387
56,"52,000",2017,신당동,59.98,11140,서울특별시 중구,866.9556518839613
57,"72,000",2017,신당동,84.88,11140,서울특별시 중구,848.2563619227145
58,"71,000",2017,신당동,84.88,11140,서울특별시 중구,836.4750235626767
59,"43,000",2017,신당동,66.6,11140,서울특별시 중구,645.6456456456457
60,"72,000",2017,신당동,114.88,11140,서울특별시 중구,626.740947075209
61,"54,000",2017,신당동,59.94,11140,서울특별시 중구,900.900900900901
62,"53,000",2017,신당동,57.63,11140,서울특별시 중구,919.6598993579732
63,"46,500",2017,신당동,57.63,11140,서울특별시 중구,806.8714211348256
64,"68,700",2017,신당동,84.88,11140,서울특별시 중구,809.3779453345901
65,"57,000",2017,신당동,59.94,11140,서울특별시 중구,950.950950950951
