세종특별자치시,178.34742020490944,660.318038141315,3.702425509618547
경기도 성남시 수정구,403.3227618155249,1301.5427118702783,3.227049983520614
서울특별시 성동구,571.0158846927344,1804.0355352786055,3.1593438705288612
서울특별시 동작구,578.8436964978109,1684.8736893208436,2.9107576009117264
경기도 하남시,398.2885104093585,1158.1516173339978,2.9078208059370247
경상북도 군위군,87.871668305,252.90012458073707,2.8780621724732494
서울특별시 서대문구,450.53479009772525,1258.6708883752078,2.793726291597127
전라북도 장수군,52.56320676661262,146.0968797653841,2.7794514214871437
서울특별시 노원구,405.74719437605165,1114.0944642620468,2.745784763774583
경상북도 청송군,61.04750622137178,167.01592581431072,2.7358353543332954
