,price,year,dong,area,region_code,region_nmae,per_price
0,"82,500",2015,사직동,94.51,11110,서울특별시 종로구,872.9235001587133
1,"60,000",2015,당주동,149.95,11110,서울특별시 종로구,400.13337779259757
2,"130,000",2015,내수동,194.43,11110,서울특별시 종로구,668.6210975672478
3,"105,000",2015,내수동,124.17,11110,서울특별시 종로구,845.6148828219376
4,"120,000",2015,내수동,146.33,11110,서울특별시 종로구,820.0642383653385
5,"17,000",2015,연건동,16.98,11110,서울특별시 종로구,1001.1778563015312
6,"17,000",2015,연건동,16.98,11110,서울특별시 종로구,1001.1778563015312
7,"57,000",2015,명륜1가,106.98,11110,서울특별시 종로구,532.809871003926
8,"44,000",2015,명륜2가,84.8,11110,서울특별시 종로구,518.867924528302
9,"52,000",2015,명륜2가,84.9,11110,서울특별시 종로구,612.4852767962308
10,"49,800",2015,명륜2가,84.8,11110,서울특별시 종로구,587.2641509433962
11,"41,000",2015,명륜2가,61.13,11110,서울특별시 종로구,670.7017830852282
12,"41,000",2015,창신동,59.95,11110,서울특별시 종로구,683.9032527105921
13,"39,900",2015,창신동,68.06,11110,서울특별시 종로구,586.2474287393476
14,"19,500",2015,창신동,28.8,11110,서울특별시 종로구,677.0833333333334
15,"20,800",2015,창신동,28.8,11110,서울특별시 종로구,722.2222222222222
16,"27,200",2015,창신동,64.66,11110,서울특별시 종로구,420.66192390968143
17,"39,000",2015,창신동,59.95,11110,서울특별시 종로구,650.5421184320267
18,"39,950",2015,창신동,115.53,11110,서울특별시 종로구,345.79762832164806
19,"34,500",2015,창신동,79.87,11110,서울특별시 종로구,431.95192187304366
20,"37,000",2015,창신동,79.87,11110,서울특별시 종로구,463.25278577688744
21,"42,800",2015,창신동,106.62,11110,서울특별시 종로구,401.42562371037326
22,"37,300",2015,창신동,79.87,11110,서울특별시 종로구,467.00888944534864
23,"50,000",2015,창신동,84.9,11110,서울특별시 종로구,588.9281507656066
24,"12,300",2015,숭인동,12.15,11110,서울특별시 종로구,1012.3456790123456
25,"52,000",2015,숭인동,84.9478,11110,서울특별시 종로구,612.1406322470976
26,"53,300",2015,숭인동,84.92,11110,서울특별시 종로구,627.6495525200188
27,"42,500",2015,숭인동,59.9426,11110,서울특별시 종로구,709.0116211175358
28,"11,500",2015,숭인동,12.78,11110,서울특별시 종로구,899.8435054773083
29,"13,000",2015,숭인동,15.09,11110,서울특별시 종로구,861.4976805831677
30,"27,000",2015,숭인동,59.94,11110,서울특별시 종로구,450.4504504504505
31,"44,900",2015,숭인동,59.9426,11110,서울특별시 종로구,749.0499244277025
32,"11,900",2015,숭인동,12.78,11110,서울특별시 종로구,931.1424100156495
33,"10,500",2015,숭인동,15.76,11110,서울특별시 종로구,666.2436548223351
34,"10,000",2015,숭인동,14.48,11110,서울특별시 종로구,690.6077348066298
35,"42,500",2015,숭인동,59.92,11110,서울특별시 종로구,709.2790387182911
36,"39,700",2015,숭인동,59.92,11110,서울특별시 종로구,662.5500667556743
37,"52,300",2015,숭인동,84.92,11110,서울특별시 종로구,615.8737635421573
38,"10,800",2015,숭인동,12.01,11110,서울특별시 종로구,899.2506244796003
39,"52,500",2015,숭인동,84.9478,11110,서울특별시 종로구,618.0265998648582
40,"44,600",2015,교북동,84.28,11110,서울특별시 종로구,529.188419553868
41,"115,000",2015,평창동,210.53,11110,서울특별시 종로구,546.2404407922861
42,"164,500",2015,평창동,219.775,11110,서울특별시 종로구,748.4927767034467
43,"31,500",2015,평창동,59.97,11110,서울특별시 종로구,525.2626313156578
44,"39,490",2015,무악동,60,11110,서울특별시 종로구,658.1666666666666
45,"63,490",2015,무악동,114.9,11110,서울특별시 종로구,552.5674499564839
46,"62,000",2015,무악동,84.858,11110,서울특별시 종로구,730.6323505149779
47,"63,400",2015,무악동,84.0284,11110,서울특별시 종로구,754.5068096024677
48,"61,000",2015,무악동,84.858,11110,서울특별시 종로구,718.8479577647363
49,"78,000",2015,충무로4가,114.84,11140,서울특별시 중구,679.2058516196447
50,"28,800",2015,충무로4가,71.93,11140,서울특별시 중구,400.38926734325037
51,"70,000",2015,장충동1가,155.88,11140,서울특별시 중구,449.0633820887863
52,"24,500",2015,산림동,68.1,11140,서울특별시 중구,359.7650513950074
53,"65,000",2015,신당동,84.88,11140,서울특별시 중구,765.7869934024505
54,"76,000",2015,신당동,114.88,11140,서울특별시 중구,661.5598885793872
55,"77,000",2015,신당동,145.1,11140,서울특별시 중구,530.6685044796692
56,"43,000",2015,신당동,80.42,11140,서울특별시 중구,534.6928624720218
57,"105,500",2015,신당동,147.89,11140,서울특별시 중구,713.3680438163501
58,"48,500",2015,신당동,59.74,11140,서울특별시 중구,811.8513558754603
59,"71,800",2015,신당동,84.95,11140,서울특별시 중구,845.2030606238964
60,"37,400",2015,신당동,66.6,11140,서울특별시 중구,561.5615615615616
61,"54,700",2015,신당동,84.88,11140,서울특별시 중구,644.4392082940623
62,"86,000",2015,신당동,118.47,11140,서울특별시 중구,725.922174390141
63,"47,000",2015,신당동,59.85,11140,서울특별시 중구,785.296574770259
64,"48,500",2015,신당동,59.95,11140,서울특별시 중구,809.0075062552127
65,"72,500",2015,신당동,84.95,11140,서울특별시 중구,853.4432018834608
66,"73,000",2015,신당동,145.1,11140,서울특별시 중구,503.10130944176433
67,"71,800",2015,신당동,84.95,11140,서울특별시 중구,845.2030606238964
68,"67,750",2015,신당동,84.95,11140,서울특별시 중구,797.5279576221307
69,"37,000",2015,신당동,83.97,11140,서울특별시 중구,440.6335596046207
70,"61,000",2015,신당동,84.88,11140,서울특별시 중구,718.6616399622998
71,"59,500",2015,신당동,84.88,11140,서울특별시 중구,700.9896324222432
72,"46,500",2015,신당동,57.63,11140,서울특별시 중구,806.8714211348256
73,"56,000",2015,신당동,84.88,11140,서울특별시 중구,659.7549481621113
74,"43,800",2015,신당동,79.11,11140,서울특별시 중구,553.6594615092908
75,"40,700",2015,신당동,79.11,11140,서울특별시 중구,514.4735178864872
76,"56,500",2015,신당동,114.91,11140,서울특별시 중구,491.6891480288922
77,"43,000",2015,신당동,59.94,11140,서울특별시 중구,717.3840507173841
78,"64,000",2015,신당동,84.95,11140,서울특별시 중구,753.3843437316068
79,"59,000",2015,신당동,84.98,11140,서울특별시 중구,694.2810072958342
80,"19,000",2015,신당동,59.33,11140,서울특별시 중구,320.2427102646216
81,"70,000",2015,신당동,84.95,11140,서울특별시 중구,824.0141259564449
82,"58,000",2015,신당동,84.97,11140,서울특별시 중구,682.5938566552901
83,"50,600",2015,신당동,84.39,11140,서울특별시 중구,599.5971086621638
84,"38,000",2015,신당동,57.63,11140,서울특별시 중구,659.3787957660941
85,"18,000",2015,신당동,59.33,11140,서울특별시 중구,303.38783077701
86,"59,000",2015,신당동,84.85,11140,서울특별시 중구,695.344725987036
87,"19,000",2015,신당동,50.91,11140,서울특별시 중구,373.207621292477
88,"55,500",2015,신당동,84.76,11140,서울특별시 중구,654.7899952807928
89,"62,000",2015,신당동,84.88,11140,서울특별시 중구,730.4429783223375
90,"48,500",2015,신당동,59.85,11140,서울특별시 중구,810.359231411863
91,"58,000",2015,신당동,84.97,11140,서울특별시 중구,682.5938566552901
92,"39,000",2015,신당동,59.97,11140,서울특별시 중구,650.3251625812907
93,"55,000",2015,신당동,84.88,11140,서울특별시 중구,647.9736098020735
94,"36,000",2015,신당동,59.76,11140,서울특별시 중구,602.4096385542169
95,"60,000",2015,신당동,84.88,11140,서울특별시 중구,706.8803016022621
96,"40,000",2015,신당동,57.63,11140,서울특별시 중구,694.082942911678
97,"79,828",2015,흥인동,124.1323,11140,서울특별시 중구,643.0880600778363
98,"68,831",2015,흥인동,146.9679,11140,서울특별시 중구,468.3403654811697
99,"68,118",2015,흥인동,147.3212,11140,서울특별시 중구,462.3774446583384
100,"68,662",2015,흥인동,146.9679,11140,서울특별시 중구,467.1904545142171
101,"67,787",2015,흥인동,147.3212,11140,서울특별시 중구,460.1306532936196
102,"65,484",2015,흥인동,145.6492,11140,서울특별시 중구,449.60082170035946
103,"68,494",2015,흥인동,146.9679,11140,서울특별시 중구,466.0473477541695
104,"77,204",2015,흥인동,124.2102,11140,서울특별시 중구,621.5592600285645
105,"15,900",2015,흥인동,15.55,11140,서울특별시 중구,1022.508038585209
106,"99,020",2015,흥인동,146.9679,11140,서울특별시 중구,673.7525677375809
107,"102,150",2015,흥인동,147.327,11140,서울특별시 중구,693.3555967337962
108,"43,500",2015,황학동,59.91,11140,서울특별시 중구,726.0891337005509
109,"56,400",2015,황학동,84.97,11140,서울특별시 중구,663.7636812992821
110,"53,500",2015,황학동,84.893,11140,서울특별시 중구,630.20508169107
111,"42,500",2015,황학동,59.94,11140,서울특별시 중구,709.0423757090424
112,"41,500",2015,황학동,59.94,11140,서울특별시 중구,692.3590256923591
113,"56,000",2015,황학동,84.89,11140,서울특별시 중구,659.6772293556367
114,"50,500",2015,황학동,84.89,11140,서울특별시 중구,594.8875014724938
115,"44,900",2015,황학동,59.91,11140,서울특별시 중구,749.4575196127525
116,"41,500",2015,황학동,59.94,11140,서울특별시 중구,692.3590256923591
117,"14,000",2015,황학동,16.37,11140,서울특별시 중구,855.2229688454489
118,"15,700",2015,황학동,15.97,11140,서울특별시 중구,983.0932999373825
119,"52,500",2015,황학동,84.92,11140,서울특별시 중구,618.2289213377296
120,"13,300",2015,황학동,16.37,11140,서울특별시 중구,812.4618204031765
121,"99,000",2015,정동,137.75,11140,서울특별시 중구,718.6932849364791
122,"58,000",2015,순화동,84.9,11140,서울특별시 중구,683.1566548881036
123,"49,000",2015,중림동,59.93,11140,서울특별시 중구,817.6205573168697
124,"14,000",2015,중림동,41.32,11140,서울특별시 중구,338.8189738625363
125,"80,000",2015,중림동,139.562,11140,서울특별시 중구,573.2219372035368
126,"68,000",2015,만리동1가,84.9866,11140,서울특별시 중구,800.1261375322698
127,"43,500",2015,후암동,62.28,11170,서울특별시 용산구,698.4585741811176
128,"90,000",2015,후암동,163.27,11170,서울특별시 용산구,551.2341520181294
