,price,year,dong,area,region_code,region_nmae,per_price
0,"115,000",2016,사직동,151.81,11110,서울특별시 종로구,757.5258546867796
1,"79,000",2016,사직동,95.88,11110,서울특별시 종로구,823.9465999165624
2,"88,000",2016,사직동,94.51,11110,서울특별시 종로구,931.1184001692942
3,"92,000",2016,사직동,94.51,11110,서울특별시 종로구,973.441963813353
4,"103,500",2016,사직동,136.4,11110,서울특별시 종로구,758.7976539589442
5,"86,000",2016,사직동,94.51,11110,서울특별시 종로구,909.9566183472648
6,"107,000",2016,사직동,126.34,11110,서울특별시 종로구,846.9210068070287
7,"105,000",2016,사직동,146.92,11110,서울특별시 종로구,714.6746528723115
8,"129,500",2016,사직동,159.01,11110,서울특별시 종로구,814.4141877869317
9,"129,000",2016,내수동,147.62,11110,서울특별시 종로구,873.8653299010974
10,"53,800",2016,내수동,66.96,11110,서울특별시 종로구,803.4647550776584
11,"135,000",2016,내수동,194.43,11110,서울특별시 종로구,694.3372936275266
12,"126,000",2016,내수동,150.48,11110,서울특별시 종로구,837.3205741626795
13,"28,000",2016,익선동,46.64,11110,서울특별시 종로구,600.3430531732419
14,"53,500",2016,인의동,84.98,11110,서울특별시 종로구,629.5598964462226
15,"54,300",2016,인의동,84.7,11110,서울특별시 종로구,641.086186540732
16,"65,000",2016,인의동,98.39,11110,서울특별시 종로구,660.636243520683
17,"35,600",2016,이화동,84.42,11110,서울특별시 종로구,421.7010187159441
18,"25,000",2016,동숭동,59.58,11110,서울특별시 종로구,419.6038939241356
19,"55,000",2016,명륜1가,84.89,11110,서울특별시 종로구,647.8972788314289
20,"65,000",2016,명륜2가,84.9,11110,서울특별시 종로구,765.6065959952886
21,"64,300",2016,명륜2가,84.9,11110,서울특별시 종로구,757.3616018845701
22,"65,000",2016,명륜2가,84.9,11110,서울특별시 종로구,765.6065959952886
23,"67,500",2016,명륜2가,84.9,11110,서울특별시 종로구,795.0530035335688
24,"19,000",2016,명륜3가,70.05,11110,서울특별시 종로구,271.23483226266956
25,"37,800",2016,창신동,79.87,11110,서울특별시 종로구,473.2690622261174
26,"32,000",2016,창신동,54.7,11110,서울특별시 종로구,585.0091407678244
27,"42,000",2016,창신동,59.95,11110,서울특별시 종로구,700.5838198498749
28,"26,500",2016,창신동,28.8,11110,서울특별시 종로구,920.1388888888889
29,"36,700",2016,창신동,79.87,11110,서울특별시 종로구,459.49668210842617
30,"39,900",2016,창신동,79.87,11110,서울특별시 종로구,499.56178790534614
31,"32,800",2016,창신동,64.66,11110,서울특별시 종로구,507.2687905969688
32,"27,000",2016,창신동,28.8,11110,서울특별시 종로구,937.5
33,"32,500",2016,창신동,64.66,11110,서울특별시 종로구,502.6291370244355
34,"29,500",2016,창신동,54.7,11110,서울특별시 종로구,539.3053016453382
35,"44,000",2016,창신동,59.95,11110,서울특별시 종로구,733.9449541284404
36,"29,500",2016,숭인동,55.04,11110,서울특별시 종로구,535.9738372093024
37,"13,500",2016,숭인동,16.67,11110,서울특별시 종로구,809.8380323935212
38,"46,300",2016,숭인동,59.92,11110,서울특별시 종로구,772.6969292389853
39,"12,500",2016,숭인동,16.67,11110,서울특별시 종로구,749.8500299940011
40,"53,600",2016,숭인동,84.92,11110,서울특별시 종로구,631.1822892133773
41,"11,000",2016,숭인동,12.08,11110,서울특별시 종로구,910.5960264900663
42,"13,800",2016,숭인동,15.09,11110,서울특별시 종로구,914.5129224652087
43,"56,500",2016,숭인동,84.9478,11110,서울특별시 종로구,665.1143408069427
44,"11,500",2016,숭인동,12.16,11110,서울특별시 종로구,945.7236842105264
45,"13,000",2016,숭인동,15.09,11110,서울특별시 종로구,861.4976805831677
46,"35,000",2016,숭인동,78.75,11110,서울특별시 종로구,444.44444444444446
47,"56,500",2016,구기동,135.33,11110,서울특별시 종로구,417.49796793024456
48,"30,000",2016,평창동,59.97,11110,서울특별시 종로구,500.25012506253125
49,"66,500",2016,평창동,110.53,11110,서울특별시 종로구,601.6466117796074
50,"68,000",2016,평창동,110.53,11110,서울특별시 종로구,615.2175879851624
51,"34,000",2016,평창동,59.97,11110,서울특별시 종로구,566.9501417375354
52,"41,800",2016,신영동,84.84,11110,서울특별시 종로구,492.6921263554927
53,"85,500",2016,무악동,114.931,11110,서울특별시 종로구,743.9246156389486
54,"69,500",2016,무악동,84.858,11110,서울특별시 종로구,819.0152961417898
55,"33,990",2016,무악동,60,11110,서울특별시 종로구,566.5
