,price,year,dong,area,region_code,region_nmae,per_price
0,"87,000",2016,청운동,129.76,11110,서울특별시 종로구,670.4685573366215
1,"114,500",2016,사직동,146.92,11110,서울특별시 종로구,779.3356928940921
2,"100,500",2016,사직동,131.44,11110,서울특별시 종로구,764.607425441266
3,"117,500",2016,내수동,150.48,11110,서울특별시 종로구,780.8346624136099
4,"98,000",2016,내수동,117.26,11110,서울특별시 종로구,835.749616237421
5,"96,000",2016,내수동,103.77,11110,서울특별시 종로구,925.1228678808905
6,"118,500",2016,내수동,124.17,11110,서울특별시 종로구,954.3367963276154
7,"92,000",2016,내수동,103.77,11110,서울특별시 종로구,886.5760817191867
8,"125,000",2016,내수동,150.77,11110,서울특별시 종로구,829.0774026663129
9,"28,000",2016,익선동,48.54,11110,서울특별시 종로구,576.84384013185
10,"27,000",2016,익선동,48.54,11110,서울특별시 종로구,556.2422744128554
11,"39,000",2016,익선동,84.91,11110,서울특별시 종로구,459.3098574961724
12,"25,000",2016,익선동,46.64,11110,서울특별시 종로구,536.0205831903945
13,"51,000",2016,인의동,98.39,11110,서울특별시 종로구,518.3453603008436
14,"63,000",2016,인의동,106.81,11110,서울특별시 종로구,589.8324126954404
15,"55,000",2016,인의동,84.7,11110,서울특별시 종로구,649.3506493506493
16,"17,700",2016,연건동,16.98,11110,서울특별시 종로구,1042.4028268551237
17,"17,500",2016,연건동,16.98,11110,서울특별시 종로구,1030.6242638398114
18,"18,000",2016,연건동,16.98,11110,서울특별시 종로구,1060.070671378092
19,"82,000",2016,명륜2가,114.36,11110,서울특별시 종로구,717.0339279468345
20,"62,800",2016,명륜2가,84.9,11110,서울특별시 종로구,739.6937573616018
21,"24,000",2016,창신동,59.28,11110,서울특별시 종로구,404.8582995951417
22,"31,000",2016,창신동,64.66,11110,서울특별시 종로구,479.4308691617693
23,"37,500",2016,창신동,79.87,11110,서울특별시 종로구,469.5129585576562
24,"31,600",2016,창신동,54.7,11110,서울특별시 종로구,577.6965265082266
25,"45,100",2016,창신동,106.62,11110,서울특별시 종로구,422.997561433127
26,"42,200",2016,창신동,59.95,11110,서울특별시 종로구,703.9199332777314
